url,people,rate,type
https://leetcode.cn/problems/widest-vertical-area-between-two-points-containing-no-points,282,0.842,easy
https://leetcode.cn/problems/check-array-formation-through-concatenation,670,0.61,easy
https://leetcode.cn/problems/get-maximum-in-generated-array,525,0.516,easy
https://leetcode.cn/problems/defuse-the-bomb,620,0.666,easy
https://leetcode.cn/problems/design-an-ordered-stream,376,0.84,easy
https://leetcode.cn/problems/average-time-of-process-per-machine,285,0.689,easy
https://leetcode.cn/problems/check-if-two-string-arrays-are-equivalent,729,0.809,easy
https://leetcode.cn/problems/fix-names-in-a-table,344,0.628,easy
https://leetcode.cn/problems/maximum-repeating-substring,622,0.467,easy
https://leetcode.cn/problems/richest-customer-wealth,1473,0.836,easy
https://leetcode.cn/problems/products-worth-over-invoices,60,0.351,easy
https://leetcode.cn/problems/goal-parser-interpretation,787,0.856,easy
https://leetcode.cn/problems/invalid-tweets,154,0.849,easy
https://leetcode.cn/problems/count-the-number-of-consistent-strings,875,0.851,easy
https://leetcode.cn/problems/count-of-matches-in-tournament,665,0.831,easy
https://leetcode.cn/problems/daily-leads-and-partners,201,0.822,easy
https://leetcode.cn/problems/reformat-phone-number,584,0.66,easy
https://leetcode.cn/problems/number-of-students-unable-to-eat-lunch,793,0.728,easy
https://leetcode.cn/problems/determine-if-string-halves-are-alike,599,0.782,easy
https://leetcode.cn/problems/largest-subarray-length-k,54,0.675,easy
https://leetcode.cn/problems/maximum-units-on-a-truck,595,0.734,easy
https://leetcode.cn/problems/calculate-money-in-leetcode-bank,762,0.691,easy
https://leetcode.cn/problems/decode-xored-array,615,0.857,easy
https://leetcode.cn/problems/number-of-rectangles-that-can-form-the-largest-square,500,0.826,easy
https://leetcode.cn/problems/find-followers-count,162,0.602,easy
https://leetcode.cn/problems/the-number-of-employees-which-report-to-each-employee,183,0.462,easy
https://leetcode.cn/problems/find-the-highest-altitude,609,0.815,easy
https://leetcode.cn/problems/latest-time-by-replacing-hidden-digits,432,0.444,easy
https://leetcode.cn/problems/find-total-time-spent-by-each-employee,217,0.842,easy
https://leetcode.cn/problems/maximum-number-of-balls-in-a-box,408,0.757,easy
https://leetcode.cn/problems/sum-of-unique-elements,683,0.761,easy
https://leetcode.cn/problems/check-if-array-is-sorted-and-rotated,419,0.579,easy
https://leetcode.cn/problems/recyclable-and-low-fat-products,360,0.86,easy
https://leetcode.cn/problems/minimum-changes-to-make-alternating-binary-string,461,0.696,easy
https://leetcode.cn/problems/longest-nice-substring,319,0.668,easy
https://leetcode.cn/problems/merge-strings-alternately,1121,0.739,easy
https://leetcode.cn/problems/count-items-matching-a-rule,523,0.861,easy
https://leetcode.cn/problems/products-price-for-each-store,89,0.777,easy
https://leetcode.cn/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate,555,0.689,easy
https://leetcode.cn/problems/check-if-binary-string-has-at-most-one-segment-of-ones,556,0.594,easy
https://leetcode.cn/problems/primary-department-for-each-employee,173,0.671,easy
https://leetcode.cn/problems/check-if-one-string-swap-can-make-strings-equal,884,0.525,easy
https://leetcode.cn/problems/find-center-of-star-graph,520,0.827,easy
https://leetcode.cn/problems/rearrange-products-table,229,0.783,easy
https://leetcode.cn/problems/second-largest-digit-in-a-string,470,0.548,easy
https://leetcode.cn/problems/maximum-ascending-subarray-sum,654,0.685,easy
https://leetcode.cn/problems/number-of-different-integers-in-a-string,562,0.43,easy
https://leetcode.cn/problems/ad-free-sessions,57,0.611,easy
https://leetcode.cn/problems/determine-color-of-a-chessboard-square,720,0.812,easy
https://leetcode.cn/problems/truncate-sentence,754,0.725,easy
https://leetcode.cn/problems/find-customers-with-positive-revenue-this-year,54,0.867,easy
https://leetcode.cn/problems/sign-of-the-product-of-an-array,794,0.71,easy
https://leetcode.cn/problems/faulty-sensor,40,0.414,easy
https://leetcode.cn/problems/minimum-operations-to-make-the-array-increasing,438,0.809,easy
https://leetcode.cn/problems/check-if-the-sentence-is-pangram,639,0.843,easy
https://leetcode.cn/problems/sum-of-digits-in-base-k,186,0.786,easy
https://leetcode.cn/problems/replace-all-digits-with-characters,228,0.789,easy
https://leetcode.cn/problems/minimum-distance-to-the-target-element,199,0.662,easy
https://leetcode.cn/problems/convert-date-format,34,0.637,easy
https://leetcode.cn/problems/maximum-population-year,233,0.72,easy
https://leetcode.cn/problems/sorting-the-sentence,348,0.734,easy
https://leetcode.cn/problems/sum-of-all-subset-xor-totals,290,0.836,easy
https://leetcode.cn/problems/longer-contiguous-segments-of-ones-than-zeros,287,0.698,easy
https://leetcode.cn/problems/calculate-special-bonus,452,0.618,easy
https://leetcode.cn/problems/substrings-of-size-three-with-distinct-characters,299,0.706,easy
https://leetcode.cn/problems/check-if-word-equals-summation-of-two-words,225,0.761,easy
https://leetcode.cn/problems/determine-whether-matrix-can-be-obtained-by-rotation,182,0.598,easy
https://leetcode.cn/problems/the-latest-login-in-2020,227,0.697,easy
https://leetcode.cn/problems/check-if-all-the-integers-in-a-range-are-covered,541,0.59,easy
https://leetcode.cn/problems/redistribute-characters-to-make-all-strings-equal,152,0.557,easy
https://leetcode.cn/problems/largest-odd-number-in-string,225,0.61,easy
https://leetcode.cn/problems/remove-one-element-to-make-the-array-strictly-increasing,182,0.301,easy
https://leetcode.cn/problems/maximum-product-difference-between-two-pairs,259,0.807,easy
https://leetcode.cn/problems/build-array-from-permutation,348,0.863,easy
https://leetcode.cn/problems/count-square-sum-triples,157,0.688,easy
https://leetcode.cn/problems/concatenation-of-array,380,0.841,easy
https://leetcode.cn/problems/check-if-string-is-decomposable-into-value-equal-substrings,45,0.493,easy
https://leetcode.cn/problems/maximum-number-of-words-you-can-type,257,0.707,easy
https://leetcode.cn/problems/users-that-actively-request-confirmation-messages,32,0.588,easy
https://leetcode.cn/problems/check-if-all-characters-have-equal-number-of-occurrences,210,0.736,easy
https://leetcode.cn/problems/sum-of-digits-of-string-after-convert,393,0.704,easy
https://leetcode.cn/problems/three-divisors,201,0.553,easy
https://leetcode.cn/problems/delete-characters-to-make-fancy-string,164,0.613,easy
https://leetcode.cn/problems/check-if-string-is-a-prefix-of-array,168,0.528,easy
https://leetcode.cn/problems/employees-with-missing-information,327,0.709,easy
https://leetcode.cn/problems/number-of-strings-that-appear-as-substrings-in-word,169,0.797,easy
https://leetcode.cn/problems/find-if-path-exists-in-graph,358,0.536,easy
https://leetcode.cn/problems/minimum-time-to-type-word-using-special-typewriter,165,0.717,easy
https://leetcode.cn/problems/employees-whose-manager-left-the-company,99,0.476,easy
https://leetcode.cn/problems/find-greatest-common-divisor-of-array,305,0.765,easy
https://leetcode.cn/problems/minimum-difference-between-highest-and-lowest-of-k-scores,573,0.619,easy
https://leetcode.cn/problems/find-the-middle-index-in-array,367,0.636,easy
https://leetcode.cn/problems/count-special-quadruplets,293,0.663,easy
https://leetcode.cn/problems/reverse-prefix-of-word,512,0.771,easy
https://leetcode.cn/problems/count-number-of-pairs-with-absolute-difference-k,554,0.829,easy
https://leetcode.cn/problems/final-value-of-variable-after-performing-operations,438,0.861,easy
https://leetcode.cn/problems/maximum-difference-between-increasing-elements,519,0.597,easy
https://leetcode.cn/problems/convert-1d-array-into-2d-array,501,0.656,easy
https://leetcode.cn/problems/low-quality-problems,38,0.794,easy
https://leetcode.cn/problems/minimum-moves-to-convert-string,316,0.668,easy
https://leetcode.cn/problems/two-out-of-three,426,0.73,easy
https://leetcode.cn/problems/minimum-number-of-moves-to-seat-everyone,272,0.847,easy
https://leetcode.cn/problems/check-if-numbers-are-ascending-in-a-sentence,513,0.718,easy
https://leetcode.cn/problems/number-of-valid-words-in-a-sentence,443,0.385,easy
https://leetcode.cn/problems/kth-distinct-string-in-an-array,191,0.718,easy
https://leetcode.cn/problems/smallest-index-with-equal-value,130,0.758,easy
https://leetcode.cn/problems/count-vowel-substrings-of-a-string,169,0.631,easy
https://leetcode.cn/problems/check-whether-two-strings-are-almost-equivalent,172,0.698,easy
https://leetcode.cn/problems/the-winner-university,36,0.679,easy
https://leetcode.cn/problems/time-needed-to-buy-tickets,246,0.62,easy
https://leetcode.cn/problems/two-furthest-houses-with-different-colors,231,0.719,easy
https://leetcode.cn/problems/the-number-of-rich-customers,43,0.749,easy
https://leetcode.cn/problems/count-common-words-with-one-occurrence,323,0.774,easy
https://leetcode.cn/problems/find-target-indices-after-sorting-array,269,0.778,easy
https://leetcode.cn/problems/finding-3-digit-even-numbers,199,0.563,easy
https://leetcode.cn/problems/find-subsequence-of-length-k-with-the-largest-sum,207,0.485,easy
https://leetcode.cn/problems/rings-and-rods,451,0.819,easy
https://leetcode.cn/problems/find-first-palindromic-string-in-the-array,230,0.778,easy
https://leetcode.cn/problems/maximum-number-of-words-found-in-sentences,283,0.843,easy
https://leetcode.cn/problems/a-number-after-a-double-reversal,239,0.736,easy
https://leetcode.cn/problems/check-if-all-as-appears-before-all-bs,250,0.689,easy
https://leetcode.cn/problems/capitalize-the-title,173,0.614,easy
https://leetcode.cn/problems/check-if-every-row-and-column-contains-all-numbers,172,0.558,easy
https://leetcode.cn/problems/divide-a-string-into-groups-of-size-k,173,0.666,easy
https://leetcode.cn/problems/minimum-cost-of-buying-candies-with-discount,192,0.668,easy
https://leetcode.cn/problems/count-elements-with-strictly-smaller-and-greater-elements,190,0.574,easy
https://leetcode.cn/problems/keep-multiplying-found-values-by-two,213,0.731,easy
https://leetcode.cn/problems/minimum-sum-of-four-digit-number-after-splitting-digits,243,0.836,easy
https://leetcode.cn/problems/sort-even-and-odd-indices-independently,160,0.676,easy
https://leetcode.cn/problems/count-operations-to-obtain-zero,164,0.73,easy
https://leetcode.cn/problems/count-equal-and-divisible-pairs-in-an-array,129,0.787,easy
https://leetcode.cn/problems/count-integers-with-even-digit-sum,401,0.677,easy
https://leetcode.cn/problems/counting-words-with-a-given-prefix,408,0.814,easy
https://leetcode.cn/problems/most-frequent-number-following-key-in-an-array,129,0.589,easy
https://leetcode.cn/problems/cells-in-a-range-on-an-excel-sheet,162,0.84,easy
https://leetcode.cn/problems/find-all-k-distant-indices-in-an-array,156,0.545,easy
https://leetcode.cn/problems/the-number-of-users-that-are-eligible-for-discount,16,0.45,easy
https://leetcode.cn/problems/divide-array-into-equal-pairs,185,0.73,easy
https://leetcode.cn/problems/count-hills-and-valleys-in-an-array,176,0.589,easy
https://leetcode.cn/problems/find-the-difference-of-two-arrays,271,0.702,easy
https://leetcode.cn/problems/minimum-bit-flips-to-convert-number,171,0.826,easy
https://leetcode.cn/problems/minimum-number-of-operations-to-convert-time,176,0.696,easy
https://leetcode.cn/problems/check-if-an-array-is-consecutive,30,0.708,easy
https://leetcode.cn/problems/the-users-that-are-eligible-for-discount,12,0.493,easy
https://leetcode.cn/problems/largest-number-after-digit-swaps-by-parity,215,0.645,easy
https://leetcode.cn/problems/add-two-integers,284,0.798,easy
https://leetcode.cn/problems/root-equals-sum-of-children,255,0.856,easy
https://leetcode.cn/problems/find-closest-number-to-zero,157,0.533,easy
https://leetcode.cn/problems/calculate-digit-sum-of-a-string,192,0.635,easy
https://leetcode.cn/problems/intersection-of-multiple-arrays,209,0.671,easy
https://leetcode.cn/problems/count-prefixes-of-a-given-string,163,0.776,easy
https://leetcode.cn/problems/remove-digit-from-number-to-maximize-result,174,0.505,easy
https://leetcode.cn/problems/largest-3-same-digit-number-in-string,182,0.622,easy
https://leetcode.cn/problems/find-the-k-beauty-of-a-number,141,0.631,easy
https://leetcode.cn/problems/find-resultant-array-after-removing-anagrams,171,0.6,easy
https://leetcode.cn/problems/percentage-of-letter-in-string,155,0.801,easy
https://leetcode.cn/problems/check-if-number-has-equal-digit-count-and-digit-value,394,0.786,easy
https://leetcode.cn/problems/rearrange-characters-to-make-target-string,431,0.651,easy
https://leetcode.cn/problems/min-max-game,325,0.729,easy
https://leetcode.cn/problems/strong-password-checker-ii,304,0.655,easy
https://leetcode.cn/problems/calculate-amount-paid-in-taxes,216,0.703,easy
https://leetcode.cn/problems/greatest-english-letter-in-upper-and-lower-case,338,0.718,easy
https://leetcode.cn/problems/count-asterisks,491,0.851,easy
https://leetcode.cn/problems/check-if-matrix-is-x-matrix,353,0.76,easy
https://leetcode.cn/problems/decode-the-message,444,0.849,easy
https://leetcode.cn/problems/product-sales-analysis-v,15,0.719,easy
https://leetcode.cn/problems/evaluate-boolean-binary-tree,391,0.832,easy
https://leetcode.cn/problems/minimum-amount-of-time-to-fill-cups,411,0.646,easy
https://leetcode.cn/problems/all-the-matches-of-the-league,18,0.773,easy
https://leetcode.cn/problems/maximum-number-of-pairs-in-array,492,0.81,easy
https://leetcode.cn/problems/best-poker-hand,297,0.593,easy
https://leetcode.cn/problems/first-letter-to-appear-twice,451,0.84,easy
https://leetcode.cn/problems/number-of-unique-subjects-taught-by-each-teacher,81,0.835,easy
https://leetcode.cn/problems/make-array-zero-by-subtracting-equal-amounts,504,0.756,easy
https://leetcode.cn/problems/merge-similar-items,310,0.782,easy
https://leetcode.cn/problems/number-of-arithmetic-triplets,410,0.832,easy
https://leetcode.cn/problems/largest-local-values-in-a-matrix,320,0.848,easy
https://leetcode.cn/problems/sort-the-olympic-table,15,0.799,easy
https://leetcode.cn/problems/minimum-recolors-to-get-k-consecutive-black-blocks,448,0.618,easy
https://leetcode.cn/problems/minimum-hours-of-training-to-win-a-competition,376,0.471,easy
https://leetcode.cn/problems/longest-subsequence-with-limited-sum,360,0.707,easy
https://leetcode.cn/problems/find-subarrays-with-equal-sum,252,0.76,easy
https://leetcode.cn/problems/check-distances-between-same-letters,318,0.749,easy
https://leetcode.cn/problems/most-frequent-even-element,359,0.581,easy
https://leetcode.cn/problems/count-days-spent-together,323,0.558,easy
https://leetcode.cn/problems/smallest-even-multiple,356,0.845,easy
https://leetcode.cn/problems/sort-the-people,414,0.786,easy
https://leetcode.cn/problems/remove-letter-to-equalize-frequency,292,0.248,easy
https://leetcode.cn/problems/number-of-common-factors,259,0.804,easy
https://leetcode.cn/problems/the-employee-that-worked-on-the-longest-task,236,0.551,easy
https://leetcode.cn/problems/number-of-valid-clock-times,295,0.504,easy
https://leetcode.cn/problems/largest-positive-integer-that-exists-with-its-negative,294,0.725,easy
https://leetcode.cn/problems/determine-if-two-events-have-conflict,225,0.635,easy
https://leetcode.cn/problems/odd-string-difference,252,0.662,easy
https://leetcode.cn/problems/average-value-of-even-numbers-that-are-divisible-by-three,189,0.636,easy
https://leetcode.cn/problems/apply-operations-to-an-array,265,0.679,easy
https://leetcode.cn/problems/number-of-distinct-averages,231,0.716,easy
https://leetcode.cn/problems/convert-the-temperature,232,0.805,easy
https://leetcode.cn/problems/number-of-unequal-triplets-in-array,176,0.777,easy
https://leetcode.cn/problems/form-a-chemical-bond,10,0.834,easy
https://leetcode.cn/problems/minimum-cuts-to-divide-a-circle,142,0.585,easy
https://leetcode.cn/problems/find-the-pivot-integer,313,0.8,easy
https://leetcode.cn/problems/circular-sentence,255,0.729,easy
https://leetcode.cn/problems/maximum-value-of-a-string-in-an-array,220,0.785,easy
https://leetcode.cn/problems/delete-greatest-value-in-each-row,261,0.837,easy
https://leetcode.cn/problems/concatenate-the-name-and-the-profession,11,0.784,easy
https://leetcode.cn/problems/count-pairs-of-similar-strings,95,0.775,easy
